No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
18,,三木裕人,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,5,0,0,0,0.0,6,0.0,2.0,16.7,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
19,,黒木隆生,3,,,■,■,■,1,0,0,0.0,-,0,0,0,-,1,0.33,2,0,2,0,-25.0,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
21,,小林空,5,■,■,■,■,■,59,26,7,44.1,5.20,12,8,2,66.7,4,0.80,17,0,2,1,-1.5,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
1,,與崎風人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
2,,小松一哉,5,■,■,■,■,■,38,12,3,31.6,2.40,10,3,1,30.0,0,-,19,2,1,2,11.8,15,7.0,7.0,70.0,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
4,L,宮田航輔,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,47,24.0,11.0,62.8,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
5,,渡部テヴィン勇人,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
6,,渡辺周馬,1,,,,□,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
7,,貝原龍樹,2,□,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
12,,澤瑞貴,5,■,■,■,■,■,32,7,4,21.9,1.40,3,2,0,66.7,0,-,14,0,3,0,-5.4,32,20.0,9.0,76.6,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
14,,山下道生,5,■,■,■,■,■,23,9,2,39.1,1.80,0,0,0,-,5,1.00,17,0,2,2,0.0,1,1.0,0.0,100.0,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
16,,石黒聖也,5,■,■,■,■,■,18,12,0,66.7,2.40,0,0,0,-,1,0.20,11,0,1,1,0.0,1,1.0,0.0,100.0,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
17,,田中拓海,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,16,0,2,1,-1.6,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
19,,奈琳剣,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
22,,大村翔哉,5,■,■,■,■,■,30,12,4,40.0,2.40,11,2,2,18.2,2,0.40,16,0,2,2,0.0,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home
1,,小川貴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
2,,伊藤裕之介,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,1,0.20,29,0,1,4,2.6,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
5,,大野隆一,5,■,■,■,■,■,11,5,4,45.5,1.00,0,0,0,-,10,2.00,14,1,1,1,7.1,2,2.0,0.0,100.0,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
6,,松本幸博,4,,■,■,■,■,20,10,1,50.0,2.50,1,0,1,0.0,2,0.50,14,0,0,2,3.6,26,18.0,4.0,76.9,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
7,,齋藤浩貴,5,■,■,■,■,■,52,25,3,48.1,5.00,29,13,3,44.8,2,0.40,15,0,4,0,-6.7,6,3.0,0.0,50.0,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
9,,新垣宗之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
11,,平原隆也,5,■,■,■,■,■,27,10,1,37.0,2.00,0,0,0,-,1,0.20,22,0,7,6,-1.1,28,23.0,4.0,89.3,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
14,,中道元貴,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,3,1,-8.3,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
15,,河西敦司,1,■,,,,,7,2,1,28.6,2.00,1,0,0,0.0,0,-,3,0,0,0,0.0,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
16,,金子優海,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
18,L,吉澤玄祐,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,16.0,3.0,83.3,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
19,L,神谷昂紀,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
22,,阿部翼,5,■,■,■,■,■,26,12,2,46.2,2.40,0,0,0,-,1,0.20,10,0,1,1,0.0,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
25,,松原史典,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away
1,,浅野晶,3,■,■,■,,,8,4,2,50.0,1.33,0,0,0,-,4,1.33,9,0,1,1,0.0,12,8.0,3.0,79.2,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
2,,山田誠幸,2,■,,■,,,3,1,0,33.3,0.50,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
3,,齋藤貴大,2,■,■,,,,4,1,1,25.0,0.50,0,0,0,-,2,1.00,5,0,0,2,10.0,1,1.0,0.0,100.0,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
5,,板橋健之,2,,□,■,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
6,,野澤辰義,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
7,,齋藤貴紀,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
8,,村松俊輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
10,,吉岡佳徳,3,■,■,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,7,0,1,0,-3.6,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
18,,高田晋作,3,■,■,■,,,7,2,2,28.6,0.67,1,0,1,0.0,0,-,12,0,4,5,2.1,18,8.0,6.0,61.1,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
19,,瀧内佑一,2,,■,■,,,3,2,0,66.7,1.00,0,0,0,-,2,1.00,5,0,0,0,0.0,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
20,,杉﨑大和,3,■,■,■,,,38,19,2,50.0,6.33,8,5,0,62.5,2,0.67,10,1,3,0,2.5,10,5.0,2.0,60.0,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
21,L,遠藤善斗,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,3.0,68.2,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
23,,羽富琉偉,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
25,,野沢剛義,2,,□,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,4,0,0,0,0.0,1,1.0,0.0,100.0,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home
2,,柏田樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
3,,田城貴之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
5,,関根ヒカル,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
6,L,渡辺俊介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,5.0,75.0,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
7,,越川優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
9,,佐々木博秋,3,■,■,■,,,15,12,0,80.0,4.00,3,2,0,66.7,1,0.33,10,0,2,1,-2.5,23,14.0,6.0,73.9,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
10,,戸田拓也,3,■,■,■,,,15,10,0,66.7,3.33,0,0,0,-,1,0.33,15,3,4,2,16.7,11,5.0,2.0,54.5,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
11,,本澤凌斗,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
14,,張育陞,3,■,■,■,,,28,19,1,67.9,6.33,12,6,0,50.0,2,0.67,17,2,5,1,5.9,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
15,,加藤伊織,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
17,,酒井駿,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
18,,後藤万澄,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,11,0,1,3,4.5,2,1.0,1.0,75.0,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
19,,浜田翔太,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,1,1,0,8.3,0,0.0,0.0,-,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
23,,田城広光,3,■,■,■,,,9,5,0,55.6,1.67,0,0,0,-,0,-,10,0,4,0,-10.0,2,2.0,0.0,100.0,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away
2,,柏田樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
3,,田城貴之,3,■,■,■,,,11,5,3,45.5,1.67,0,0,0,-,2,0.67,10,0,0,4,10.0,2,2.0,0.0,100.0,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
5,,関根ヒカル,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
6,L,渡辺俊介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,7.0,5.0,73.1,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
7,,越川優,3,■,■,■,,,14,6,1,42.9,2.00,1,1,0,100.0,2,0.67,14,1,2,5,12.5,12,3.0,4.0,41.7,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
9,,佐々木博秋,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
10,,戸田拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
11,,本澤凌斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
14,,張育陞,3,■,■,■,,,21,12,2,57.1,4.00,10,3,1,30.0,0,-,16,0,2,4,3.1,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
15,,加藤伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
17,,酒井駿,3,■,■,■,,,20,13,1,65.0,4.33,4,4,0,100.0,1,0.33,10,0,3,0,-7.5,10,4.0,2.0,50.0,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home
