No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
4,,パダルクリスティアン,3,■,■,■,,,26,16,1,61.5,5.33,8,4,0,50.0,1,0.33,8,0,3,0,-9.4,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
5,,米山裕太,3,■,■,■,,,7,2,0,28.6,0.67,0,0,0,-,0,-,16,2,2,4,15.6,21,9.0,5.0,54.8,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
6,,手塚大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
7,,峯村雄大,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
9,,富田将馬,3,■,■,■,,,16,6,1,37.5,2.00,0,0,0,-,1,0.33,14,4,3,4,30.4,16,8.0,3.0,59.4,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
10,,星野秀知,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
12,,西本圭吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
14,,酒井啓輔,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
15,,李博,3,■,■,■,,,11,10,0,90.9,3.33,0,0,0,-,2,0.67,9,0,0,2,5.6,1,1.0,0.0,100.0,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
18,,鈴木悠二,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
21,,藤井直伸,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,11,1,2,3,11.4,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
1,,山田脩造,4,■,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,0,-,15,0,6,2,-6.7,18,4.0,2.0,27.8,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
2,,山近哲,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
3,,クレクバルトシュ,4,■,■,■,■,,47,20,5,42.6,5.00,16,9,2,56.2,2,0.50,20,3,4,8,20.0,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
4,,伏見大和,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
5,,前田一誠,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,18,0,0,2,2.8,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
6,,近裕崇,4,■,■,■,■,,8,5,0,62.5,1.25,0,0,0,-,6,1.50,12,0,3,5,4.2,1,1.0,0.0,100.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
7,,白岩直也,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
11,,傳田亮太,4,■,■,■,■,,12,8,0,66.7,2.00,0,0,0,-,2,0.50,8,0,3,1,-6.2,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
14,,椿山竜介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
19,,高橋良,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
21,,永露元稀,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
22,,高梨健太,4,■,■,■,■,,21,11,1,52.4,2.75,2,1,0,50.0,1,0.25,12,0,5,4,-2.1,32,8.0,16.0,50.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
24,L,小川智大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,15.0,6.0,69.2,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
26,,山崎彰都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,86,95,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Home
1,,富松崇彰,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
2,,高橋健太郎,4,■,■,■,■,,10,5,0,50.0,1.25,0,0,0,-,1,0.25,11,1,0,2,13.6,2,1.0,1.0,75.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
3,L,山口拓海,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,7.0,4.0,52.9,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
4,,パダルクリスティアン,4,■,■,■,■,,40,21,4,52.5,5.25,17,11,2,64.7,4,1.00,18,2,4,8,16.7,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
5,,米山裕太,4,■,■,■,■,,17,7,0,41.2,1.75,0,0,0,-,2,0.50,12,1,2,4,12.5,16,4.0,4.0,37.5,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
6,,手塚大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
7,,峯村雄大,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
9,,富田将馬,4,■,■,■,■,,20,8,2,40.0,2.00,2,2,0,100.0,0,-,17,3,1,4,22.1,25,11.0,5.0,54.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
10,,星野秀知,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,1.0,50.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
12,,西本圭吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
14,,酒井啓輔,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
15,,李博,4,■,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,0,-,13,1,2,3,9.6,3,1.0,1.0,50.0,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
18,,鈴木悠二,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
21,,藤井直伸,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,15,0,3,0,-5.0,0,0.0,0.0,-,147,2021-11-14,2021,11,14,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,1,4,Win,95,86,114,13:00,15:10,1500,塚本健,戸川太輔,沢田元,田中栄二,Away
1,,藤中優斗,5,■,■,■,■,■,11,5,1,45.5,1.00,1,1,0,100.0,1,0.20,14,0,0,6,10.7,21,5.0,5.0,35.7,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
2,,金丸晃大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
3,,陳龍海,3,,,□,□,□,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
4,,福山汰一,5,■,■,■,■,■,4,2,0,50.0,0.40,0,0,0,-,1,0.20,17,0,1,2,1.5,4,4.0,0.0,100.0,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
6,,フォンテレスフェリペ,5,■,■,■,■,■,34,17,1,50.0,3.40,4,3,0,75.0,3,0.60,25,1,2,12,14.0,21,4.0,8.0,38.1,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
7,,柳澤広平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
9,,村山豪,5,■,■,■,■,■,8,4,1,50.0,0.80,0,0,0,-,7,1.40,11,0,3,1,-4.5,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
11,,袴谷亮介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
12,,興梠亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
15,,宮浦健人,5,■,■,■,■,■,32,19,2,59.4,3.80,12,7,0,58.3,0,-,23,4,4,7,20.7,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
16,,久保山尚,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,2,0.40,10,0,0,3,7.5,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
17,L,本間隆太,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,4.0,66.7,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
18,,道井淳平,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
20,,都築仁,2,□,,,,□,6,4,2,66.7,2.00,0,0,0,-,1,0.50,5,0,0,0,0.0,3,0.0,1.0,16.7,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,ジェイテクトSTINGS,大分三好ヴァイセアドラー,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,108,88,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Home
1,,バグナスブライアン,5,■,■,■,■,■,39,19,1,48.7,3.80,6,4,0,66.7,3,0.60,18,1,7,4,1.4,28,4.0,12.0,35.7,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
2,,エメルソンロドリゲス,5,■,■,■,■,■,48,21,4,43.8,4.20,20,11,1,55.0,1,0.20,17,1,6,7,7.4,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
4,,勝将哉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
5,,大西基之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
7,,小川峻宗,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
8,,川口喬,5,■,■,■,■,■,6,2,1,33.3,0.40,0,0,0,-,2,0.40,8,0,2,0,-6.2,1,0.0,1.0,50.0,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
9,,林一壽,5,■,■,■,■,■,10,3,1,30.0,0.60,0,0,0,-,1,0.20,13,0,0,4,7.7,1,1.0,0.0,100.0,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
10,,山田滉太,5,■,■,■,■,■,19,11,3,57.9,2.20,2,2,0,100.0,0,-,15,0,6,4,-3.3,38,15.0,7.0,48.7,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
12,L,備一真,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,11.0,4.0,65.0,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
13,L,久保田雅人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
14,,藤原奨太,5,□,□,□,□,□,7,1,0,14.3,0.20,0,0,0,-,0,-,8,1,1,1,12.5,6,0.0,5.0,41.7,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
18,,古賀健太,4,□,□,,□,□,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
21,,井口直紀,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,9,1,2,3,13.9,1,0.0,0.0,0.0,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
22,,藤岡諒馬,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,149,2021-11-20,2021,11,20,秋田県,CNAアリーナ★あきた,大分三好ヴァイセアドラー,ジェイテクトSTINGS,ﾑﾚｲﾎﾟｰﾙ,安田将利,3,2,5,Win,88,108,122,13:00,15:21,528,齋藤篤,高橋宏明,浜野陽一,糸井淳孝,Away
