No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
14,,西田智美,3,■,■,■,,,15,6,1,40.0,2.00,0,0,0,-,1,0.33,9,0,0,2,5.6,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,大野石油広島オイラーズ,ブレス浜松,原秀治,鈴木輝,3,0,3,Win,73,Home
15,,斉藤有香,2,■,■,,,,13,2,0,15.4,1.00,2,0,0,0.0,0,-,6,0,0,0,0.0,12,5.0,3.0,54.2,704,2018-11-10,2018,11,10,,猫田記念体育館,大野石油広島オイラーズ,ブレス浜松,原秀治,鈴木輝,3,0,3,Win,73,Home
16,,三井梨愛,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,大野石油広島オイラーズ,ブレス浜松,原秀治,鈴木輝,3,0,3,Win,73,Home
17,L,土岡真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,大野石油広島オイラーズ,ブレス浜松,原秀治,鈴木輝,3,0,3,Win,73,Home
3,,播磨若奈,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,8,0,0,3,9.4,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
8,,菅原麻衣,3,■,■,■,,,20,9,1,45.0,3.00,0,0,0,-,1,0.33,7,1,0,2,21.4,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
9,,和田法子,3,■,■,■,,,16,9,0,56.2,3.00,0,0,0,-,0,-,10,1,0,4,20.0,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
10,,多田遥,3,■,■,■,,,19,7,0,36.8,2.33,2,0,0,0.0,0,-,9,1,1,1,11.1,17,3.0,10.0,47.1,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
11,,加藤彩夏,3,□,□,□,,,4,1,1,25.0,0.33,0,0,0,-,1,0.33,2,0,0,0,0.0,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
13,,高橋美桜,1,■,,,,,4,1,1,25.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,2,1.0,1.0,75.0,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
14,,藤原ちひろ,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
16,,山本悠維,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
18,,春田詩織,3,■,■,■,,,23,7,3,30.4,2.33,1,1,0,100.0,0,-,5,0,2,1,-5.0,2,0.0,0.0,0.0,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
19,,金田梨花,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
20,L,澁谷美妃,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,8.0,9.0,59.5,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
21,,水上真悠子,3,□,■,■,,,16,5,1,31.2,1.67,0,0,0,-,0,-,8,0,0,3,9.4,30,2.0,18.0,36.7,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
22,L,前村明里,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
24,,宮崎陽衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,704,2018-11-10,2018,11,10,,猫田記念体育館,ブレス浜松,大野石油広島オイラーズ,藤原道生,,0,3,3,Lose,73,Away
1,,重松史乃,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
2,,松浦未波,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,14,1,1,2,8.9,1,0.0,1.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
3,,有川由季乃,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,1.0,0.0,25.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
4,L,平岩沙紀,2,,,〇,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
5,,色摩知巳,4,■,■,■,■,,51,20,3,39.2,5.00,2,1,0,50.0,0,-,10,0,1,0,-2.5,10,2.0,2.0,30.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
8,L,三浦あゆみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,3.0,58.3,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
12,,百瀬彩夏,4,■,■,■,■,,11,3,0,27.3,0.75,0,0,0,-,0,-,10,0,0,0,0.0,1,0.0,1.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
19,,大原萌,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,18,6.0,1.0,36.1,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
20,,鬼塚雛子,4,■,■,■,■,,32,10,3,31.2,2.50,0,0,0,-,1,0.25,13,1,0,7,21.2,25,4.0,5.0,26.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
21,,張心穆意,4,■,■,■,■,,38,11,5,28.9,2.75,1,0,1,0.0,1,0.25,11,1,0,4,18.2,1,0.0,0.0,0.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
23,,天澤優奈,4,■,■,■,■,,18,2,1,11.1,0.50,0,0,0,-,1,0.25,10,1,1,2,12.5,23,7.0,9.0,50.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
24,,縄田香世子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
25,,賀谷明日光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
29,,勝見咲子,3,□,□,□,,,15,4,4,26.7,1.33,2,0,0,0.0,0,-,4,0,0,0,0.0,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,GSS東京サンビームズ,ヴィクトリーナ姫路,笛木彰,山口弥緒,1,3,4,Lose,98,Home
1,,筒井視穂子,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,5,37.5,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
2,,オリヴェイラスエレ,4,■,■,■,■,,53,13,2,24.5,3.25,6,1,1,16.7,5,1.25,26,4,1,11,25.0,39,24.0,7.0,70.5,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
3,,高橋咲妃惠,4,■,■,■,■,,25,8,1,32.0,2.00,0,0,0,-,0,-,11,0,1,5,9.1,17,10.0,3.0,67.6,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
4,,浅津ゆうこ,4,□,■,■,■,,31,16,1,51.6,4.00,2,0,0,0.0,4,1.00,5,1,0,1,25.0,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
5,,大田知香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
7,,河合由貴,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,0,-,26,0,1,16,14.4,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
8,L,片下恭子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,8.0,4.0,62.5,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
9,,吉岡可奈,4,■,■,■,■,,12,8,2,66.7,2.00,0,0,0,-,5,1.25,8,0,2,3,3.1,1,0.0,0.0,0.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
10,,金杉由香,1,■,,,,,6,2,2,33.3,2.00,2,0,0,0.0,0,-,2,0,0,2,25.0,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
14,,高木理江,3,■,■,,□,,6,2,0,33.3,0.67,0,0,0,-,0,-,7,1,0,2,21.4,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
15,,大元朱菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
16,,菅原未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
17,,中本葉月,3,,□,■,■,,14,5,1,35.7,1.67,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
18,L,溝口由利香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,705,2018-11-10,2018,11,10,,中央区スポーツセンター,ヴィクトリーナ姫路,GSS東京サンビームズ,竹下佳江,高橋駿,3,1,4,Win,98,Away
1,,栗田楓,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,16,1,1,4,10.9,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
2,L,吉岡みなみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
3,,鈴木日葵,4,■,■,■,■,,18,7,0,38.9,1.75,0,0,0,-,2,0.50,23,1,0,8,13.0,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
5,,田中瑠奈,4,■,■,■,■,,57,18,6,31.6,4.50,0,0,0,-,1,0.25,19,0,0,5,6.6,30,19.0,7.0,75.0,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
6,,古市彩音,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
7,,寺坂茜,3,□,□,□,,,7,2,1,28.6,0.67,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
8,,斉藤千佳,4,■,■,■,■,,43,22,0,51.2,5.50,2,1,0,50.0,1,0.25,19,0,0,5,6.6,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
9,L,上地野乃香,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,11.0,3.0,59.5,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
10,,新井祥,4,□,□,□,■,,9,2,0,22.2,0.50,0,0,0,-,0,-,7,0,0,2,7.1,13,7.0,5.0,73.1,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
11,,三好紗弥香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
12,,土屋智菜実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
13,,愛宕諒子,3,■,■,■,,,21,4,3,19.0,1.33,0,0,0,-,2,0.67,10,0,0,1,2.5,25,5.0,9.0,38.0,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
14,,濱邊優愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
16,,安福若菜,4,■,■,■,■,,31,10,1,32.3,2.50,0,0,0,-,1,0.25,9,0,0,0,0.0,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,須崎杏,3,1,4,Win,104,Home
1,L,鈴木遥,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
2,,城野真衣,3,,□,■,■,,35,12,2,34.3,4.00,0,0,0,-,0,-,11,1,0,2,13.6,17,7.0,3.0,50.0,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
3,,山本直美,4,■,■,■,■,,39,14,2,35.9,3.50,0,0,0,-,1,0.25,7,0,1,3,7.1,25,10.0,5.0,50.0,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
4,,石川綾菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
5,,田中実季,4,■,■,■,■,,36,10,5,27.8,2.50,0,0,0,-,2,0.50,22,0,0,6,6.8,12,10.0,2.0,91.7,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
6,,黒木麻衣,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
8,,末代真歩,4,■,■,■,■,,37,14,5,37.8,3.50,0,0,0,-,4,1.00,5,0,0,1,5.0,2,2.0,0.0,100.0,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
10,,楠木舞美子,4,■,■,■,■,,15,8,3,53.3,2.00,0,0,0,-,1,0.25,15,0,0,1,1.7,6,5.0,0.0,83.3,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
11,,萩原希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
12,,齊藤葉月,3,■,■,□,,,22,5,5,22.7,1.67,1,0,0,0.0,0,-,6,1,0,2,25.0,11,8.0,2.0,81.8,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
13,,木村汐里,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,-6.2,15,7.0,2.0,53.3,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
14,L,鶴ヶ崎佳寿葉,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,14.0,0.0,87.5,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
16,,名原寧音,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,14,0,0,3,5.4,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
18,,徳石あかり,4,□,□,□,□,,2,0,0,0.0,-,0,0,0,-,0,-,9,0,1,4,8.3,0,0.0,0.0,-,706,2018-11-11,2018,11,11,,トヨタスポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,片田瑞己,1,3,4,Lose,104,Away
2,,鈴木千織,3,■,■,■,,,11,3,2,27.3,1.00,0,0,0,-,0,-,13,1,0,2,11.5,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
5,,権藤玲奈,3,■,■,■,,,46,7,6,15.2,2.33,15,2,4,13.3,1,0.33,6,0,0,1,4.2,3,1.0,0.0,33.3,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
7,,後藤真利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
8,,松尾妃七菜,3,■,■,■,,,1,0,1,0.0,-,0,0,0,-,1,0.33,9,0,0,0,0.0,1,0.0,0.0,0.0,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
9,,廣田唯,3,■,■,■,,,15,5,3,33.3,1.67,2,0,1,0.0,0,-,5,0,1,2,5.0,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
11,,小川古都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
12,,石山綺里,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
13,,竹内碧,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
14,L,田戸美咲,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,11.0,4.0,46.4,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
15,,一森祐希奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
16,,梅木瞳,3,■,■,■,,,7,1,0,14.3,0.33,0,0,0,-,0,-,5,0,1,1,0.0,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
18,,浅野美波,3,■,■,■,,,14,3,3,21.4,1.00,0,0,0,-,0,-,6,0,1,0,-4.2,29,11.0,5.0,46.6,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
19,,吉田伽那,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,金子健一郎,太田有紀,0,3,3,Lose,61,Home
1,,北村果穂,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,2,1.0,0.0,50.0,707,2018-11-11,2018,11,11,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,新垣裕太,3,0,3,Win,61,Away
