No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
15,,齊藤望,4,,□,■,■,■,39,17,1,43.6,4.25,4,1,0,25.0,0,-,14,3,1,5,28.6,1,0.0,0.0,0.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,JAぎふリオレーナ,GSS東京サンビームズ,鈴木智大,伊藤徹也,3,2,5,Win,104,100,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Home
16,L,目加田莉央,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,3.0,0.0,75.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,JAぎふリオレーナ,GSS東京サンビームズ,鈴木智大,伊藤徹也,3,2,5,Win,104,100,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Home
17,,唐川愛璃,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,0,-,14,0,1,2,1.8,1,0.0,0.0,0.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,JAぎふリオレーナ,GSS東京サンビームズ,鈴木智大,伊藤徹也,3,2,5,Win,104,100,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Home
18,,浜田栞,5,■,■,■,■,■,30,14,0,46.7,2.80,0,0,0,-,1,0.20,13,0,0,3,5.8,15,5.0,2.0,40.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,JAぎふリオレーナ,GSS東京サンビームズ,鈴木智大,伊藤徹也,3,2,5,Win,104,100,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Home
19,,柳沼優花,5,■,■,■,■,■,45,14,1,31.1,2.80,3,1,0,33.3,0,-,18,0,5,5,0.0,53,35.0,5.0,70.8,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,JAぎふリオレーナ,GSS東京サンビームズ,鈴木智大,伊藤徹也,3,2,5,Win,104,100,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Home
3,,有川由季乃,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,0,5,17.9,6,2.0,1.0,41.7,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
4,L,平岩沙紀,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,0.0,81.8,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
5,,色摩知巳,5,■,■,■,■,■,40,18,0,45.0,3.60,0,0,0,-,1,0.20,15,0,0,7,11.7,13,2.0,2.0,23.1,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
6,,勝見咲子,5,■,■,■,■,■,61,18,2,29.5,3.60,4,0,2,0.0,3,0.60,12,0,1,3,4.2,23,13.0,3.0,63.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
9,,坂垣内里佳,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
10,,菊地零,5,□,■,■,■,■,11,4,3,36.4,0.80,0,0,0,-,0,-,21,1,1,7,11.9,1,0.0,0.0,0.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
13,,櫻田桃奈,3,□,,,□,□,5,3,1,60.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,5,3.0,1.0,70.0,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
16,,西條華子,5,■,■,■,■,■,15,7,0,46.7,1.40,0,0,0,-,1,0.20,16,0,0,1,1.6,31,17.0,5.0,62.9,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
17,,勝呂詩保,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
18,,及川佑加,5,■,■,■,■,■,19,5,2,26.3,1.00,0,0,0,-,2,0.40,18,1,1,3,8.3,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
20,,松尾由紀子,3,■,,,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
21,,張心穆意,5,■,■,■,■,■,39,13,5,33.3,2.60,0,0,0,-,1,0.20,7,0,1,0,-3.6,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
22,,小泉海藍,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
26,L,畠山初音,4,,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2021-11-21,2021,11,21,岐阜県,飛騨高山ビッグアリーナ,GSS東京サンビームズ,JAぎふリオレーナ,色摩知巳,笛木彰,2,3,5,Lose,100,104,116,13:00,15:08,564,田中昭彦,尾鷲和哉,成瀬修平,宇野かおり,Away
2,,財津響輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
3,,川口美久,3,■,■,■,,,38,9,0,23.7,3.00,2,0,0,0.0,0,-,14,1,1,3,10.7,14,3.0,4.0,35.7,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
5,,佐木田彩夏,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
6,,向井沙樹,2,□,□,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
7,,萩原透海,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,4,0,0,1,6.2,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
8,,林美鈴,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
9,L,河合桃香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,2.0,0.0,28.6,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
10,,和多千里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
11,L,中條菜津紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
12,,入江彩水,3,■,■,■,,,16,8,2,50.0,2.67,0,0,0,-,0,-,9,1,1,5,22.2,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
13,,七條彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
14,,大谷芽衣,3,■,■,■,,,23,6,2,26.1,2.00,0,0,0,-,0,-,14,0,0,7,12.5,23,2.0,4.0,17.4,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
15,,白岩蘭奈,3,■,■,■,,,55,17,5,30.9,5.67,11,3,0,27.3,3,1.00,8,0,1,4,9.4,23,8.0,8.0,52.2,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
16,,和田法子,3,■,■,■,,,14,1,1,7.1,0.33,0,0,0,-,1,0.33,11,0,1,6,11.4,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,0,3,3,Lose,63,75,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Home
1,,島田櫻子,1,■,,,,,3,1,1,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,4,2.0,1.0,62.5,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
2,,大西真咲,3,■,■,■,,,33,12,3,36.4,4.00,0,0,0,-,0,-,10,0,0,5,12.5,12,6.0,2.0,58.3,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
3,,宮澤千陽,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
4,,増田美久,3,■,■,■,,,11,7,1,63.6,2.33,0,0,0,-,3,1.00,6,1,0,2,25.0,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
6,,川瀬ちあき,3,■,■,■,,,24,5,1,20.8,1.67,1,1,0,100.0,0,-,5,0,2,3,5.0,4,2.0,0.0,50.0,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
7,,坂口莉乃,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,16,0,1,9,12.5,2,0.0,2.0,50.0,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
8,,牛頭七海,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
10,,山内佑里子,2,,□,□,,,10,5,0,50.0,2.50,0,0,0,-,2,1.00,7,0,0,3,10.7,3,0.0,2.0,33.3,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
11,,松永海夢,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
12,,駒田愛実,3,■,■,■,,,32,11,3,34.4,3.67,0,0,0,-,1,0.33,11,1,0,4,18.2,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
13,,足袋井愉環,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
17,L,土岡真央,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,0.0,2.0,10.0,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
18,,濱田彩佳,3,□,■,■,,,26,9,2,34.6,3.00,0,0,0,-,1,0.33,13,0,0,8,15.4,26,9.0,3.0,40.4,732,2021-11-20,2021,11,20,熊本県,熊本県立総合体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,鈴木輝,,3,0,3,Win,75,63,81,13:00,14:27,500,加治健男,黒岩健,松永美志,端田直也,Away
2,,財津響輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
3,,川口美久,5,■,■,■,■,■,65,17,5,26.2,3.40,7,2,0,28.6,0,-,16,0,0,8,12.5,18,4.0,4.0,33.3,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
5,,佐木田彩夏,1,□,,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
6,,向井沙樹,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
7,,萩原透海,5,■,■,■,■,■,3,0,0,0.0,-,0,0,0,-,1,0.20,11,0,0,1,2.3,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
8,,林美鈴,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,5,0,1,1,0.0,4,2.0,2.0,75.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
9,L,河合桃香,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,3.0,7.0,46.4,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
10,,和多千里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
11,L,中條菜津紀,1,〇,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
12,,入江彩水,5,■,■,■,■,■,27,8,0,29.6,1.60,0,0,0,-,2,0.40,10,0,0,3,7.5,4,3.0,0.0,75.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
13,,七條彩乃,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,1,1,1,33.3,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
14,,大谷芽衣,5,■,■,■,■,■,9,2,0,22.2,0.40,0,0,0,-,0,-,25,1,0,11,15.0,24,10.0,3.0,47.9,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
15,,白岩蘭奈,5,■,■,■,■,■,69,27,3,39.1,5.40,9,3,2,33.3,2,0.40,11,1,2,1,6.8,33,14.0,5.0,50.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
16,,和田法子,5,■,■,■,■,■,21,8,1,38.1,1.60,0,0,0,-,0,-,22,1,1,7,11.4,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,フォレストリーヴズ熊本,ルートインホテルズブリリアントアリーズ,中島裕二,和多桃子,2,3,5,Lose,104,117,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Home
3,L,水谷真友,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,16.0,3.0,72.9,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
5,,高橋愛未,5,■,■,■,■,■,44,25,1,56.8,5.00,1,0,0,0.0,3,0.60,23,1,2,8,10.9,50,17.0,8.0,42.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
7,,山口真季,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
9,,野上菜月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
10,,野嶋華鈴,5,■,■,■,■,■,50,14,3,28.0,2.80,5,0,1,0.0,0,-,26,5,0,7,26.0,9,5.0,2.0,66.7,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
11,,平原果歩,2,,□,,□,,8,3,1,37.5,1.50,0,0,0,-,0,-,3,0,0,1,8.3,5,2.0,2.0,60.0,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
13,L,田中美紅,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,735,2021-11-21,2021,11,21,熊本県,熊本県立総合体育館,ルートインホテルズブリリアントアリーズ,フォレストリーヴズ熊本,井上謙,藤原道生,3,2,5,Win,117,104,128,13:00,15:20,980,加治健男,黒岩健,松永美志,端田直也,Away
